station_id,station,district,basin,river,updated,level,normal,alert,warning,danger,is_reservoir,stress,suspect,state,scraped_at
0730581WL,Sg. Kelantan di Jambatan Tendong (F2),Pasir Mas,Sungai Kelantan,Sg. Kelantan,2026-08-13 03:45:00+08:00,0.96,3.0,4.0,5.0,6.0,False,0.0,False,KEL,2026-08-12T19:55:24.361550+00:00
,Sg. Kelantan di Kg. Salor (F1),Kota Bharu,Sungai Kelantan,Sg. Salor,2026-08-13 03:30:00+08:00,5.64,1.0,9.0,9.8,10.6,False,0.48333333333333334,False,KEL,2026-08-12T19:55:24.361550+00:00
0730671WL,Sg. Kelantan di Tambatan D'Raja (F1),Kota Bharu,Sungai Kelantan,Sg. Kelantan,2026-08-13 03:45:00+08:00,-0.07,1.0,3.0,4.0,5.0,False,0.0,False,KEL,2026-08-12T19:55:24.361550+00:00
0731301WL,Sg. Kelantan di Kuala Besar (F1),Kota Bharu,Sungai Kelantan,Sg. Kelantan,2026-08-13 03:30:00+08:00,0.8,1.3,1.5,1.7,1.85,False,0.0,False,KEL,2026-08-12T19:55:24.361550+00:00
0740241WL,Sg. Golok di Kuala Jambu (F1),Tumpat,Sungai Golok,Sg. Golok,2026-08-13 03:30:00+08:00,1.11,0.7,2.0,2.5,3.0,False,0.17826086956521747,False,KEL,2026-08-12T19:55:24.361550+00:00
0720101WL,Sg. Melor di Jambatan Melor (F2),Bachok,Sungai Kemasin,Sg. Melor,2026-08-13 03:30:00+08:00,5.35,6.0,7.0,8.0,9.0,False,0.0,False,KEL,2026-08-12T19:55:24.361550+00:00
0710121WL,Sg. Buaya Ikat di Kg. Pulau Lima (F2),Pasir Puteh,Sungai Semerak,Sg. Buaya Ikat,2026-08-13 03:30:00+08:00,0.79,1.0,2.0,3.0,4.0,False,0.0,False,KEL,2026-08-12T19:55:24.361550+00:00
0710161WL,Sg. Semerak di Tok Bali (F2),Pasir Puteh,Sungai Semerak,Sg. Semerak,2026-08-13 03:30:00+08:00,1.36,0.0,2.5,3.0,4.0,False,0.34,False,KEL,2026-08-12T19:55:24.361550+00:00
0730891WL,Sg. Nenggiri di Belatop (F1),Gua Musang,Sungai Kelantan,Sg. Nenggiri,2026-08-12 23:45:00+08:00,612.1,605.5,676.0,678.0,680.0,False,0.08859060402684595,True,KEL,2026-08-12T20:31:45.025501+00:00
,Sg. Galas di Kg. Pulai (F1),Gua Musang,Sungai Kelantan,Sg. Galas,2026-08-13 04:15:00+08:00,102.8,107.8,108.1,108.9,109.7,False,0.0,False,KEL,2026-08-12T20:31:45.025501+00:00
0730851WL,Sg. Galas di Kg. Lembaga (F1),Gua Musang,Sungai Kelantan,Sg. Galas,2026-08-13 04:15:00+08:00,83.11,82.4,83.7,85.6,87.9,False,0.12909090909090795,False,KEL,2026-08-12T20:31:45.025501+00:00
,Sg. Aring di Jalan Felda Aring (F1),Gua Musang,Sungai Kelantan,Sg. Lebir,2026-08-13 03:15:00+08:00,61.49,62.0,68.0,70.0,72.0,False,0.0,False,KEL,2026-08-12T20:31:45.025501+00:00
0731531WL,Sg. Lebir di Kuala Koh (F1),Gua Musang,Sungai Kelantan,Sg. Lebir,2026-08-12 23:30:00+08:00,62.99,62.0,67.0,71.0,75.0,False,0.07615384615384631,False,KEL,2026-08-12T20:31:45.025501+00:00
0730931WL,Sg. Galas di Limau Kasturi (F1),Gua Musang,Sungai Kelantan,Sg. Galas,2026-08-13 04:15:00+08:00,54.55,53.0,56.0,60.0,61.0,False,0.19374999999999964,False,KEL,2026-08-12T20:31:45.025501+00:00
0730831WL,Sg. Nenggiri di Bertam (F1),Gua Musang,Sungai Kelantan,Sg. Nenggiri,2026-08-13 04:15:00+08:00,47.5,50.4,53.7,56.2,58.1,False,0.0,False,KEL,2026-08-12T20:31:45.025501+00:00
,Sg. Galas di Dabong (F1),Kuala Krai,Sungai Kelantan,Sg. Galas,2026-08-13 04:00:00+08:00,28.29,28.0,35.0,37.0,38.0,False,0.028999999999999915,False,KEL,2026-08-12T20:31:45.025501+00:00
0730971WL,Sg. Lebir di Kg. Tualang (F1),Kuala Krai,Sungai Kelantan,Sg. Lebir,2026-08-12 23:30:00+08:00,24.01,23.0,30.0,34.0,35.0,False,0.08416666666666679,False,KEL,2026-08-12T20:31:45.025501+00:00
0730761WL,Sg. Lebir di Kg. Karangan (F1),Kuala Krai,Sungai Kelantan,Sg. Lebir,2026-08-13 04:00:00+08:00,22.36,19.0,27.0,33.0,34.0,False,0.22399999999999995,False,KEL,2026-08-12T20:31:45.025501+00:00
0730871WL,Sg. Lebir di Kg. Manik Urai (F1),Kuala Krai,Sungai Kelantan,Sg. Lebir,2026-08-13 04:15:00+08:00,20.03,19.1,30.0,32.0,33.0,False,0.06690647482014388,False,KEL,2026-08-12T20:31:45.025501+00:00
,Sg. Pahi di Kg. Pahi (F1),Kuala Krai,Sungai Kelantan,Sg. Lebir,2026-08-13 00:45:00+08:00,20.63,17.8,28.0,30.0,32.0,False,0.19929577464788722,False,KEL,2026-08-12T20:31:45.025501+00:00
,Sg. Kelantan di Kuala Krai (F1),Kuala Krai,Sungai Kelantan,Sg. Kelantan,2026-08-13 00:15:00+08:00,18.25,17.0,20.0,22.5,25.0,False,0.15625,False,KEL,2026-08-12T20:31:45.025501+00:00
0730821WL,Sg. Nal di Kg. Sungai Nal (F1),Kuala Krai,Sungai Kelantan,Sg. Nal,2026-08-13 04:15:00+08:00,18.3,21.0,23.5,24.0,25.0,False,0.0,False,KEL,2026-08-12T20:31:45.025501+00:00
0731031WL,"Sg. Pergau di Jambatan Jerimbong, Kuala Balah (F1)",Jeli,Sungai Kelantan,Sg. Pergau,2026-08-13 04:15:00+08:00,43.5,48.2,50.8,53.6,55.7,False,0.0,False,KEL,2026-08-12T20:31:45.025501+00:00
,Sg. Pergau di Kg. Lawar (F1),Jeli,Sungai Kelantan,Sg. Pergau,2026-08-13 04:15:00+08:00,99.47,95.0,101.0,102.0,103.0,False,0.5587499999999999,False,KEL,2026-08-12T20:31:45.025501+00:00
0731241WL,Sg. Pergau di Air Bol (F1),Jeli,Sungai Kelantan,Sg. Pergau,2026-08-12 20:40:00+08:00,0.0,70.0,71.3,73.0,74.7,False,0.0,False,KEL,2026-08-12T20:31:45.025501+00:00
,Sg. Lanas di Air Lanas (F1),Jeli,Sungai Golok,Sg. Lanas,2026-08-13 04:15:00+08:00,25.23,27.0,28.5,29.0,29.5,False,0.0,False,KEL,2026-08-12T20:31:45.025501+00:00
,Sg. Kelantan di Kusial Baru (F1),Tanah Merah,Sungai Kelantan,Sg. Kelantan,2026-08-13 04:15:00+08:00,8.33,7.0,12.0,14.0,16.0,False,0.14777777777777779,False,KEL,2026-08-12T20:31:45.025501+00:00
0731371WL,Sg. Kelantan di Kusial (F1),Tanah Merah,Sungai Kelantan,Sg. Kelantan,2026-08-12 23:30:00+08:00,8.0,7.0,12.0,14.0,16.0,False,0.1111111111111111,False,KEL,2026-08-12T20:31:45.025501+00:00
0740261WL,Sg. Golok di Kg. Jenob (F1),Tanah Merah,Sungai Golok,Sg. Golok,2026-08-13 04:15:00+08:00,18.6,19.0,21.5,22.5,23.5,False,0.0,False,KEL,2026-08-12T20:31:45.025501+00:00
0731361WL,Sg. Kelantan di Kg. Temangan (F1),Machang,Sungai Kelantan,Sg. Kelantan,2026-08-12 23:45:00+08:00,10.29,12.0,14.0,15.5,17.5,False,0.0,False,KEL,2026-08-12T20:31:45.025501+00:00
0730103WL,Sg. Kelantan di Air Mulih (F1),Pasir Mas,Sungai Kelantan,Sg. Kelantan,2026-08-13 04:15:00+08:00,1.57,4.0,9.0,9.82,10.65,False,0.0,False,KEL,2026-08-12T20:31:45.025501+00:00
,Empangan Bukit Kwong (F1),Pasir Mas,Sungai Golok,Sg. Golok,2026-08-13 04:15:00+08:00,10.36,16.76,17.22,17.37,17.72,True,0.0,False,KEL,2026-08-12T20:31:45.025501+00:00
0740121WL,Sg. Golok di Rantau Panjang (F1),Pasir Mas,Sungai Golok,Sg. Golok,2026-08-13 04:15:00+08:00,5.45,5.0,7.0,8.0,9.0,False,0.11250000000000004,False,KEL,2026-08-12T20:31:45.025501+00:00
0730581WL,Sg. Kelantan di Jambatan Tendong (F2),Pasir Mas,Sungai Kelantan,Sg. Kelantan,2026-08-13 04:15:00+08:00,1.04,3.0,4.0,5.0,6.0,False,0.0,False,KEL,2026-08-12T20:31:45.025501+00:00
,Sg. Kelantan di Kg. Salor (F1),Kota Bharu,Sungai Kelantan,Sg. Salor,2026-08-13 04:15:00+08:00,5.63,1.0,9.0,9.8,10.6,False,0.4822916666666667,False,KEL,2026-08-12T20:31:45.025501+00:00
0730671WL,Sg. Kelantan di Tambatan D'Raja (F1),Kota Bharu,Sungai Kelantan,Sg. Kelantan,2026-08-13 04:15:00+08:00,-0.02,1.0,3.0,4.0,5.0,False,0.0,False,KEL,2026-08-12T20:31:45.025501+00:00
0731301WL,Sg. Kelantan di Kuala Besar (F1),Kota Bharu,Sungai Kelantan,Sg. Kelantan,2026-08-13 04:15:00+08:00,0.79,1.3,1.5,1.7,1.85,False,0.0,False,KEL,2026-08-12T20:31:45.025501+00:00
0740241WL,Sg. Golok di Kuala Jambu (F1),Tumpat,Sungai Golok,Sg. Golok,2026-08-13 04:15:00+08:00,1.1,0.7,2.0,2.5,3.0,False,0.17391304347826095,False,KEL,2026-08-12T20:31:45.025501+00:00
0720101WL,Sg. Melor di Jambatan Melor (F2),Bachok,Sungai Kemasin,Sg. Melor,2026-08-13 04:15:00+08:00,5.34,6.0,7.0,8.0,9.0,False,0.0,False,KEL,2026-08-12T20:31:45.025501+00:00
0710121WL,Sg. Buaya Ikat di Kg. Pulau Lima (F2),Pasir Puteh,Sungai Semerak,Sg. Buaya Ikat,2026-08-13 04:15:00+08:00,0.79,1.0,2.0,3.0,4.0,False,0.0,False,KEL,2026-08-12T20:31:45.025501+00:00
0710161WL,Sg. Semerak di Tok Bali (F2),Pasir Puteh,Sungai Semerak,Sg. Semerak,2026-08-13 04:15:00+08:00,1.36,0.0,2.5,3.0,4.0,False,0.34,False,KEL,2026-08-12T20:31:45.025501+00:00
0730891WL,Sg. Nenggiri di Belatop (F1),Gua Musang,Sungai Kelantan,Sg. Nenggiri,2026-08-12 23:45:00+08:00,612.1,605.5,676.0,678.0,680.0,False,0.08859060402684595,True,KEL,2026-08-12T21:33:53.781530+00:00
,Sg. Galas di Kg. Pulai (F1),Gua Musang,Sungai Kelantan,Sg. Galas,2026-08-13 05:15:00+08:00,102.8,107.8,108.1,108.9,109.7,False,0.0,False,KEL,2026-08-12T21:33:53.781530+00:00
0730851WL,Sg. Galas di Kg. Lembaga (F1),Gua Musang,Sungai Kelantan,Sg. Galas,2026-08-13 05:15:00+08:00,83.05,82.4,83.7,85.6,87.9,False,0.11818181818181663,False,KEL,2026-08-12T21:33:53.781530+00:00
,Sg. Aring di Jalan Felda Aring (F1),Gua Musang,Sungai Kelantan,Sg. Lebir,2026-08-13 03:15:00+08:00,61.49,62.0,68.0,70.0,72.0,False,0.0,False,KEL,2026-08-12T21:33:53.781530+00:00
0731531WL,Sg. Lebir di Kuala Koh (F1),Gua Musang,Sungai Kelantan,Sg. Lebir,2026-08-12 23:30:00+08:00,62.99,62.0,67.0,71.0,75.0,False,0.07615384615384631,False,KEL,2026-08-12T21:33:53.781530+00:00
0730931WL,Sg. Galas di Limau Kasturi (F1),Gua Musang,Sungai Kelantan,Sg. Galas,2026-08-13 04:45:00+08:00,54.55,53.0,56.0,60.0,61.0,False,0.19374999999999964,False,KEL,2026-08-12T21:33:53.781530+00:00
0730831WL,Sg. Nenggiri di Bertam (F1),Gua Musang,Sungai Kelantan,Sg. Nenggiri,2026-08-13 05:15:00+08:00,47.5,50.4,53.7,56.2,58.1,False,0.0,False,KEL,2026-08-12T21:33:53.781530+00:00
,Sg. Galas di Dabong (F1),Kuala Krai,Sungai Kelantan,Sg. Galas,2026-08-13 05:00:00+08:00,28.17,28.0,35.0,37.0,38.0,False,0.01700000000000017,False,KEL,2026-08-12T21:33:53.781530+00:00
0730971WL,Sg. Lebir di Kg. Tualang (F1),Kuala Krai,Sungai Kelantan,Sg. Lebir,2026-08-12 23:30:00+08:00,24.01,23.0,30.0,34.0,35.0,False,0.08416666666666679,False,KEL,2026-08-12T21:33:53.781530+00:00
0730761WL,Sg. Lebir di Kg. Karangan (F1),Kuala Krai,Sungai Kelantan,Sg. Lebir,2026-08-13 05:15:00+08:00,22.25,19.0,27.0,33.0,34.0,False,0.21666666666666667,False,KEL,2026-08-12T21:33:53.781530+00:00
0730871WL,Sg. Lebir di Kg. Manik Urai (F1),Kuala Krai,Sungai Kelantan,Sg. Lebir,2026-08-13 05:15:00+08:00,20.03,19.1,30.0,32.0,33.0,False,0.06690647482014388,False,KEL,2026-08-12T21:33:53.781530+00:00
,Sg. Pahi di Kg. Pahi (F1),Kuala Krai,Sungai Kelantan,Sg. Lebir,2026-08-13 00:15:00+08:00,20.65,17.8,28.0,30.0,32.0,False,0.20070422535211255,False,KEL,2026-08-12T21:33:53.781530+00:00
,Sg. Kelantan di Kuala Krai (F1),Kuala Krai,Sungai Kelantan,Sg. Kelantan,2026-08-13 00:15:00+08:00,18.25,17.0,20.0,22.5,25.0,False,0.15625,False,KEL,2026-08-12T21:33:53.781530+00:00
0730821WL,Sg. Nal di Kg. Sungai Nal (F1),Kuala Krai,Sungai Kelantan,Sg. Nal,2026-08-13 05:15:00+08:00,18.3,21.0,23.5,24.0,25.0,False,0.0,False,KEL,2026-08-12T21:33:53.781530+00:00
0731031WL,"Sg. Pergau di Jambatan Jerimbong, Kuala Balah (F1)",Jeli,Sungai Kelantan,Sg. Pergau,2026-08-13 05:15:00+08:00,43.49,48.2,50.8,53.6,55.7,False,0.0,False,KEL,2026-08-12T21:33:53.781530+00:00
,Sg. Pergau di Kg. Lawar (F1),Jeli,Sungai Kelantan,Sg. Pergau,2026-08-13 05:15:00+08:00,99.42,95.0,101.0,102.0,103.0,False,0.5525000000000002,False,KEL,2026-08-12T21:33:53.781530+00:00
0731241WL,Sg. Pergau di Air Bol (F1),Jeli,Sungai Kelantan,Sg. Pergau,2026-08-12 20:40:00+08:00,0.0,70.0,71.3,73.0,74.7,False,0.0,False,KEL,2026-08-12T21:33:53.781530+00:00
,Sg. Lanas di Air Lanas (F1),Jeli,Sungai Golok,Sg. Lanas,2026-08-13 05:15:00+08:00,25.22,27.0,28.5,29.0,29.5,False,0.0,False,KEL,2026-08-12T21:33:53.781530+00:00
,Sg. Kelantan di Kusial Baru (F1),Tanah Merah,Sungai Kelantan,Sg. Kelantan,2026-08-13 05:15:00+08:00,8.38,7.0,12.0,14.0,16.0,False,0.15333333333333343,False,KEL,2026-08-12T21:33:53.781530+00:00
0731371WL,Sg. Kelantan di Kusial (F1),Tanah Merah,Sungai Kelantan,Sg. Kelantan,2026-08-12 23:30:00+08:00,8.0,7.0,12.0,14.0,16.0,False,0.1111111111111111,False,KEL,2026-08-12T21:33:53.781530+00:00
0740261WL,Sg. Golok di Kg. Jenob (F1),Tanah Merah,Sungai Golok,Sg. Golok,2026-08-13 05:15:00+08:00,18.59,19.0,21.5,22.5,23.5,False,0.0,False,KEL,2026-08-12T21:33:53.781530+00:00
0731361WL,Sg. Kelantan di Kg. Temangan (F1),Machang,Sungai Kelantan,Sg. Kelantan,2026-08-12 23:45:00+08:00,10.29,12.0,14.0,15.5,17.5,False,0.0,False,KEL,2026-08-12T21:33:53.781530+00:00
0730103WL,Sg. Kelantan di Air Mulih (F1),Pasir Mas,Sungai Kelantan,Sg. Kelantan,2026-08-13 05:15:00+08:00,1.78,4.0,9.0,9.82,10.65,False,0.0,False,KEL,2026-08-12T21:33:53.781530+00:00
,Empangan Bukit Kwong (F1),Pasir Mas,Sungai Golok,Sg. Golok,2026-08-13 05:15:00+08:00,10.36,16.76,17.22,17.37,17.72,True,0.0,False,KEL,2026-08-12T21:33:53.781530+00:00
0740121WL,Sg. Golok di Rantau Panjang (F1),Pasir Mas,Sungai Golok,Sg. Golok,2026-08-13 05:15:00+08:00,5.42,5.0,7.0,8.0,9.0,False,0.10499999999999998,False,KEL,2026-08-12T21:33:53.781530+00:00
0730581WL,Sg. Kelantan di Jambatan Tendong (F2),Pasir Mas,Sungai Kelantan,Sg. Kelantan,2026-08-13 05:15:00+08:00,1.2,3.0,4.0,5.0,6.0,False,0.0,False,KEL,2026-08-12T21:33:53.781530+00:00
,Sg. Kelantan di Kg. Salor (F1),Kota Bharu,Sungai Kelantan,Sg. Salor,2026-08-13 05:15:00+08:00,5.63,1.0,9.0,9.8,10.6,False,0.4822916666666667,False,KEL,2026-08-12T21:33:53.781530+00:00
0730671WL,Sg. Kelantan di Tambatan D'Raja (F1),Kota Bharu,Sungai Kelantan,Sg. Kelantan,2026-08-13 05:15:00+08:00,0.15,1.0,3.0,4.0,5.0,False,0.0,False,KEL,2026-08-12T21:33:53.781530+00:00
0731301WL,Sg. Kelantan di Kuala Besar (F1),Kota Bharu,Sungai Kelantan,Sg. Kelantan,2026-08-13 05:15:00+08:00,0.8,1.3,1.5,1.7,1.85,False,0.0,False,KEL,2026-08-12T21:33:53.781530+00:00
0740241WL,Sg. Golok di Kuala Jambu (F1),Tumpat,Sungai Golok,Sg. Golok,2026-08-13 05:15:00+08:00,1.1,0.7,2.0,2.5,3.0,False,0.17391304347826095,False,KEL,2026-08-12T21:33:53.781530+00:00
0720101WL,Sg. Melor di Jambatan Melor (F2),Bachok,Sungai Kemasin,Sg. Melor,2026-08-13 05:15:00+08:00,5.34,6.0,7.0,8.0,9.0,False,0.0,False,KEL,2026-08-12T21:33:53.781530+00:00
0710121WL,Sg. Buaya Ikat di Kg. Pulau Lima (F2),Pasir Puteh,Sungai Semerak,Sg. Buaya Ikat,2026-08-13 05:15:00+08:00,0.79,1.0,2.0,3.0,4.0,False,0.0,False,KEL,2026-08-12T21:33:53.781530+00:00
0710161WL,Sg. Semerak di Tok Bali (F2),Pasir Puteh,Sungai Semerak,Sg. Semerak,2026-08-13 05:15:00+08:00,1.36,0.0,2.5,3.0,4.0,False,0.34,False,KEL,2026-08-12T21:33:53.781530+00:00
0730891WL,Sg. Nenggiri di Belatop (F1),Gua Musang,Sungai Kelantan,Sg. Nenggiri,2026-08-12 23:45:00+08:00,612.1,605.5,676.0,678.0,680.0,False,0.08859060402684595,True,KEL,2026-08-12T22:29:11.190744+00:00
,Sg. Galas di Kg. Pulai (F1),Gua Musang,Sungai Kelantan,Sg. Galas,2026-08-13 05:45:00+08:00,102.8,107.8,108.1,108.9,109.7,False,0.0,False,KEL,2026-08-12T22:29:11.190744+00:00
0730851WL,Sg. Galas di Kg. Lembaga (F1),Gua Musang,Sungai Kelantan,Sg. Galas,2026-08-13 05:45:00+08:00,83.02,82.4,83.7,85.6,87.9,False,0.11272727272727097,False,KEL,2026-08-12T22:29:11.190744+00:00
,Sg. Aring di Jalan Felda Aring (F1),Gua Musang,Sungai Kelantan,Sg. Lebir,2026-08-13 04:30:00+08:00,61.49,62.0,68.0,70.0,72.0,False,0.0,False,KEL,2026-08-12T22:29:11.190744+00:00
0731531WL,Sg. Lebir di Kuala Koh (F1),Gua Musang,Sungai Kelantan,Sg. Lebir,2026-08-12 23:30:00+08:00,62.99,62.0,67.0,71.0,75.0,False,0.07615384615384631,False,KEL,2026-08-12T22:29:11.190744+00:00
0730931WL,Sg. Galas di Limau Kasturi (F1),Gua Musang,Sungai Kelantan,Sg. Galas,2026-08-13 04:45:00+08:00,54.55,53.0,56.0,60.0,61.0,False,0.19374999999999964,False,KEL,2026-08-12T22:29:11.190744+00:00
0730831WL,Sg. Nenggiri di Bertam (F1),Gua Musang,Sungai Kelantan,Sg. Nenggiri,2026-08-13 05:45:00+08:00,47.5,50.4,53.7,56.2,58.1,False,0.0,False,KEL,2026-08-12T22:29:11.190744+00:00
,Sg. Galas di Dabong (F1),Kuala Krai,Sungai Kelantan,Sg. Galas,2026-08-13 05:00:00+08:00,28.17,28.0,35.0,37.0,38.0,False,0.01700000000000017,False,KEL,2026-08-12T22:29:11.190744+00:00
0730971WL,Sg. Lebir di Kg. Tualang (F1),Kuala Krai,Sungai Kelantan,Sg. Lebir,2026-08-12 23:30:00+08:00,24.01,23.0,30.0,34.0,35.0,False,0.08416666666666679,False,KEL,2026-08-12T22:29:11.190744+00:00
0730761WL,Sg. Lebir di Kg. Karangan (F1),Kuala Krai,Sungai Kelantan,Sg. Lebir,2026-08-13 05:45:00+08:00,22.21,19.0,27.0,33.0,34.0,False,0.21400000000000005,False,KEL,2026-08-12T22:29:11.190744+00:00
0730871WL,Sg. Lebir di Kg. Manik Urai (F1),Kuala Krai,Sungai Kelantan,Sg. Lebir,2026-08-13 05:45:00+08:00,20.02,19.1,30.0,32.0,33.0,False,0.0661870503597121,False,KEL,2026-08-12T22:29:11.190744+00:00
,Sg. Pahi di Kg. Pahi (F1),Kuala Krai,Sungai Kelantan,Sg. Lebir,2026-08-13 00:45:00+08:00,20.63,17.8,28.0,30.0,32.0,False,0.19929577464788722,False,KEL,2026-08-12T22:29:11.190744+00:00
,Sg. Kelantan di Kuala Krai (F1),Kuala Krai,Sungai Kelantan,Sg. Kelantan,2026-08-13 00:15:00+08:00,18.25,17.0,20.0,22.5,25.0,False,0.15625,False,KEL,2026-08-12T22:29:11.190744+00:00
0730821WL,Sg. Nal di Kg. Sungai Nal (F1),Kuala Krai,Sungai Kelantan,Sg. Nal,2026-08-13 05:45:00+08:00,18.3,21.0,23.5,24.0,25.0,False,0.0,False,KEL,2026-08-12T22:29:11.190744+00:00
0731031WL,"Sg. Pergau di Jambatan Jerimbong, Kuala Balah (F1)",Jeli,Sungai Kelantan,Sg. Pergau,2026-08-13 05:45:00+08:00,43.5,48.2,50.8,53.6,55.7,False,0.0,False,KEL,2026-08-12T22:29:11.190744+00:00
,Sg. Pergau di Kg. Lawar (F1),Jeli,Sungai Kelantan,Sg. Pergau,2026-08-13 05:45:00+08:00,99.41,95.0,101.0,102.0,103.0,False,0.5512499999999996,False,KEL,2026-08-12T22:29:11.190744+00:00
0731241WL,Sg. Pergau di Air Bol (F1),Jeli,Sungai Kelantan,Sg. Pergau,2026-08-12 20:40:00+08:00,0.0,70.0,71.3,73.0,74.7,False,0.0,False,KEL,2026-08-12T22:29:11.190744+00:00
,Sg. Lanas di Air Lanas (F1),Jeli,Sungai Golok,Sg. Lanas,2026-08-13 05:45:00+08:00,25.22,27.0,28.5,29.0,29.5,False,0.0,False,KEL,2026-08-12T22:29:11.190744+00:00
,Sg. Kelantan di Kusial Baru (F1),Tanah Merah,Sungai Kelantan,Sg. Kelantan,2026-08-13 05:45:00+08:00,8.39,7.0,12.0,14.0,16.0,False,0.1544444444444445,False,KEL,2026-08-12T22:29:11.190744+00:00
0731371WL,Sg. Kelantan di Kusial (F1),Tanah Merah,Sungai Kelantan,Sg. Kelantan,2026-08-12 23:30:00+08:00,8.0,7.0,12.0,14.0,16.0,False,0.1111111111111111,False,KEL,2026-08-12T22:29:11.190744+00:00
0740261WL,Sg. Golok di Kg. Jenob (F1),Tanah Merah,Sungai Golok,Sg. Golok,2026-08-13 05:45:00+08:00,18.57,19.0,21.5,22.5,23.5,False,0.0,False,KEL,2026-08-12T22:29:11.190744+00:00
0731361WL,Sg. Kelantan di Kg. Temangan (F1),Machang,Sungai Kelantan,Sg. Kelantan,2026-08-12 23:45:00+08:00,10.29,12.0,14.0,15.5,17.5,False,0.0,False,KEL,2026-08-12T22:29:11.190744+00:00
0730103WL,Sg. Kelantan di Air Mulih (F1),Pasir Mas,Sungai Kelantan,Sg. Kelantan,2026-08-13 05:45:00+08:00,1.95,4.0,9.0,9.82,10.65,False,0.0,False,KEL,2026-08-12T22:29:11.190744+00:00
,Empangan Bukit Kwong (F1),Pasir Mas,Sungai Golok,Sg. Golok,2026-08-13 05:45:00+08:00,10.36,16.76,17.22,17.37,17.72,True,0.0,False,KEL,2026-08-12T22:29:11.190744+00:00
0740121WL,Sg. Golok di Rantau Panjang (F1),Pasir Mas,Sungai Golok,Sg. Golok,2026-08-13 05:45:00+08:00,5.41,5.0,7.0,8.0,9.0,False,0.10250000000000004,False,KEL,2026-08-12T22:29:11.190744+00:00
0730581WL,Sg. Kelantan di Jambatan Tendong (F2),Pasir Mas,Sungai Kelantan,Sg. Kelantan,2026-08-13 05:45:00+08:00,1.29,3.0,4.0,5.0,6.0,False,0.0,False,KEL,2026-08-12T22:29:11.190744+00:00
